,DrugBankID,DrugName,DBpediaURL
8289,DB09341,Glucose,http://dbpedia.org/resource/Glucose
8290,DB09342,Propoxycaine,http://dbpedia.org/resource/Propoxycaine
8291,DB09343,Tipiracil,http://dbpedia.org/resource/Tipiracil
8292,DB09344,Invert_sugar,http://dbpedia.org/resource/Covert_incest
8293,DB09345,Pramocaine,http://dbpedia.org/resource/Pramocaine
8294,DB09346,Metrizoic_acid,http://dbpedia.org/resource/Metrizoic_acid
8295,DB09347,Acetrizoic_acid,http://dbpedia.org/resource/Acetrizoic_acid
8296,DB09348,beta-Propiolactone,http://dbpedia.org/resource/Beta-Propiolactone
8297,DB09349,Gastric_intrinsic_factor,http://dbpedia.org/resource/Intrinsic_factor
8298,DB09350,Piperonyl_butoxide,http://dbpedia.org/resource/Piperonyl_butoxide
8299,DB09351,Levobetaxolol,http://dbpedia.org/resource/Levobetaxolol
8300,DB09352,Hydroxyamphetamine,http://dbpedia.org/resource/Hydroxyamphetamine
8301,DB09353,Sulfur,http://dbpedia.org/resource/Sulfur
8302,DB09355,Sulfabenzamide,http://dbpedia.org/resource/Sulfabenzamide
8303,DB09357,Dexpanthenol,http://dbpedia.org/resource/Sulfabenzamide
8304,DB09363,Rauwolfia_serpentina_root,http://dbpedia.org/resource/Rauvolfia_serpentina
8305,DB09364,Procaine_merethoxylline,http://dbpedia.org/resource/Procaine
8306,DB09366,Propyliodone,http://dbpedia.org/resource/Propyliodone
8307,DB09369,Polyestradiol_phosphate,http://dbpedia.org/resource/Polyestradiol_phosphate
8308,DB09371,Norethynodrel,http://dbpedia.org/resource/Norethynodrel
8309,DB09372,Tannic_acid,http://dbpedia.org/resource/Tannic_acid
8310,DB09373,Trolamine_polypeptide_oleate_condensate,http://dbpedia.org/resource/Natural-gas_condensate
8311,DB09374,Indocyanine_green_acid_form,http://dbpedia.org/resource/Indocyanine_green
8312,DB09375,Chymotrypsin,http://dbpedia.org/resource/Chymotrypsin
8313,DB09376,Lapyrium,http://dbpedia.org/resource/Lapyrium
8314,DB09378,Fluprednisolone,http://dbpedia.org/resource/Fluprednisolone
8315,DB09379,Sutilain,http://dbpedia.org/resource/Sutulin
8316,DB09381,"Estrogens,_esterified",http://dbpedia.org/resource/Esterified_estrogen
8317,DB09383,Meprednisone,http://dbpedia.org/resource/Meprednisone
8318,DB09389,Norgestrel,http://dbpedia.org/resource/Norgestrel
8319,DB09393,Amino_acids,http://dbpedia.org/resource/Amino_acid
8320,DB09394,Phosphoric_acid,http://dbpedia.org/resource/Phosphoric_acid
8321,DB09395,Sodium_acetate,http://dbpedia.org/resource/Sodium_acetate
8322,DB09397,Technetium_Tc-99m_sulfur_colloid,http://dbpedia.org/resource/Technetium_(99mTc)_tetrofosmin
8323,DB09398,Fluoride_ion_F-18,http://dbpedia.org/resource/Fluorine-18
8324,DB09401,Isosorbide,http://dbpedia.org/resource/Isosorbide
8325,DB09403,Iocetamic_acid,http://dbpedia.org/resource/Iocetamic_acid
8326,DB09407,Magnesium_chloride,http://dbpedia.org/resource/Magnesium_chloride
8327,DB09409,Magnesium_acetate_tetrahydrate,http://dbpedia.org/resource/Magnesium_acetate
8328,DB09413,Monopotassium_phosphate,http://dbpedia.org/resource/Monopotassium_phosphate
8329,DB09414,Dipotassium_phosphate,http://dbpedia.org/resource/Dipotassium_phosphate
8330,DB09418,Potassium_perchlorate,http://dbpedia.org/resource/Potassium_perchlorate
8331,DB09419,Xylose,http://dbpedia.org/resource/Xylose
8332,DB09420,Iodide_I-123,http://dbpedia.org/resource/Iodine-123
8333,DB09421,Protirelin,http://dbpedia.org/resource/Iodine-123
8334,DB09422,Soybean_oil,http://dbpedia.org/resource/Soybean_oil
8335,DB09425,Indium_In-111_pentetate,http://dbpedia.org/resource/Indium-111
8336,DB09446,Safflower_oil,http://dbpedia.org/resource/Sunflower_oil
8337,DB09449,Sodium_phosphate,http://dbpedia.org/resource/Sodium_phosphates
8338,DB09456,Insulin_Beef,http://dbpedia.org/resource/Insulin
8339,DB09459,Tartaric_acid,http://dbpedia.org/resource/Tartaric_acid
8340,DB09460,Sodium_carbonate,http://dbpedia.org/resource/Sodium_carbonate
8341,DB09462,Glycerin,http://dbpedia.org/resource/Glyceria
8342,DB09472,Sodium_sulfate,http://dbpedia.org/resource/Sodium_sulfate
8343,DB09473,Indium_In-111_oxyquinoline,http://dbpedia.org/resource/Indium-111
8344,DB09477,Enalaprilat,http://dbpedia.org/resource/Enalaprilat
8345,DB09479,Rubidium_Rb-82,http://dbpedia.org/resource/Rubidium-82_chloride
8346,DB09481,Magnesium_carbonate,http://dbpedia.org/resource/Magnesium_carbonate
8347,DB09484,Sodium_monofluorophosphate,http://dbpedia.org/resource/Sodium_monofluorophosphate
8348,DB09487,Iotrolan,http://dbpedia.org/resource/Iotrolan
8349,DB09488,Acrivastine,http://dbpedia.org/resource/Acrivastine
8350,DB09490,Indium_In-111_chloride,http://dbpedia.org/resource/Indium_chloride
8351,DB09493,Technetium_Tc-99m_red_blood_cells,http://dbpedia.org/resource/Technetium_(99mTc)_tetrofosmin
8352,DB09494,Cetyl_alcohol,http://dbpedia.org/resource/Cetyl_alcohol
8353,DB09495,Avobenzone,http://dbpedia.org/resource/Avobenzone
8354,DB09496,Octinoxate,http://dbpedia.org/resource/Cinoxate
8355,DB09498,Strontium_chloride_Sr-89,http://dbpedia.org/resource/Strontium_chloride
8356,DB09499,Thiosulfuric_acid,http://dbpedia.org/resource/Thiosulfuric_acid
8357,DB09502,Fludeoxyglucose_F-18,http://dbpedia.org/resource/Fludeoxyglucose_(18F)
8358,DB09510,Urea_C-13,http://dbpedia.org/resource/Carbon-13
8359,DB09511,Talc,http://dbpedia.org/resource/Talc
8360,DB09512,Simethicone,http://dbpedia.org/resource/Simethicone
8361,DB09513,Urea_C-14,http://dbpedia.org/resource/Carbon-14
8362,DB09516,Mequinol,http://dbpedia.org/resource/Mequinol
8363,DB09517,Sodium_ferric_gluconate_complex,http://dbpedia.org/resource/Sodium_ferric_gluconate_complex
8364,DB09526,Hydroquinone,http://dbpedia.org/resource/Hydroquinone
8365,DB09527,Secretin_porcine,http://dbpedia.org/resource/Apocrine_secretion
8366,DB09532,Human_secretin,http://dbpedia.org/resource/Secret_Secrets
8367,DB09534,Ecamsule,http://dbpedia.org/resource/Ecamsule
8368,DB09535,Octocrylene,http://dbpedia.org/resource/Octocrylene
8369,DB09536,Titanium_dioxide,http://dbpedia.org/resource/Titanium_dioxide
8370,DB09537,Iodine_povacrylex,http://dbpedia.org/resource/Iodine
8371,DB09539,Omega-3-acid_ethyl_esters,http://dbpedia.org/resource/Ethyl_acetoacetate
8372,DB09543,Methyl_salicylate,http://dbpedia.org/resource/Methyl_salicylate
8373,DB09546,Iobenguane_sulfate_I-123,http://dbpedia.org/resource/Iobenguane
8374,DB09551,Desoxyribonuclease,http://dbpedia.org/resource/Desoxyribonucleate
8375,DB09552,Thonzonium,http://dbpedia.org/resource/Thonzonium_bromide
8376,DB09555,Dexchlorpheniramine_maleate,http://dbpedia.org/resource/Dexchlorpheniramine
8377,DB09559,Necitumumab,http://dbpedia.org/resource/Necitumumab
8378,DB09561,Sodium_glycerophosphate,http://dbpedia.org/resource/Glycerol_3-phosphate
8379,DB09563,Choline_C-11,http://dbpedia.org/resource/C++11
8380,DB09564,Insulin_Degludec,http://dbpedia.org/resource/Insulin_degludec
8381,DB09567,Olive_oil,http://dbpedia.org/resource/Olive_oil
8382,DB09568,Omega-3-carboxylic_acids,http://dbpedia.org/resource/Epanova_(omega-3-carboxylic_acids)
8383,DB09570,Ixazomib,http://dbpedia.org/resource/Ixazomib
8384,DB09571,Levmetamfetamine,http://dbpedia.org/resource/Ixazomib
8385,DB09877,Corynebacterium_diphtheriae,http://dbpedia.org/resource/Corynebacterium_diphtheriae
8386,DB10072,Neisseria_meningitidis_group_C_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Neisseria_meningitidis
8387,DB10076,Haemophilus_influenzae_type_b_strain_1482_capsular_polysaccharide_tetanus_toxoid_conjugate_antigen,http://dbpedia.org/resource/Haemophilus_influenzae
8388,DB10276,Rotavirus_Vaccine,http://dbpedia.org/resource/Rotavirus_vaccine
8389,DB10283,"Rabies_virus_inactivated_antigen,_A",http://dbpedia.org/resource/Rabies_virus
8390,DB10284,Neisseria_meningitidis_serogroup_b_recombinant_lp2086_a05_protein_variant_antigen,http://dbpedia.org/resource/Neisseria_meningitidis
8391,DB10285,Neisseria_meningitidis_serogroup_b_recombinant_lp2086_b01_protein_variant_antigen,http://dbpedia.org/resource/Neisseria_meningitidis
8392,DB10286,Streptococcus_pneumoniae_type_4_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8393,DB10287,Streptococcus_pneumoniae_type_6b_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8394,DB10288,Streptococcus_pneumoniae_type_9v_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8395,DB10289,Streptococcus_pneumoniae_type_14_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8396,DB10290,Streptococcus_pneumoniae_type_18c_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8397,DB10291,Streptococcus_pneumoniae_type_19f_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8398,DB10292,Streptococcus_pneumoniae_type_23f_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8399,DB10293,Streptococcus_pneumoniae_type_1_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8400,DB10294,Streptococcus_pneumoniae_type_3_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8401,DB10295,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8402,DB10296,Streptococcus_pneumoniae_type_6a_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8403,DB10297,Streptococcus_pneumoniae_type_7f_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8404,DB10298,Streptococcus_pneumoniae_type_19a_capsular_polysaccharide_diphtheria_crm197_protein_conjugate_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8405,DB10299,Human_papillomavirus_type_6_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8406,DB10300,Human_papillomavirus_type_11_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8407,DB10301,Human_papillomavirus_type_16_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8408,DB10302,Human_papillomavirus_type_18_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8409,DB10310,Human_papillomavirus_type_31_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8410,DB10311,Human_papillomavirus_type_33_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8411,DB10312,Human_papillomavirus_type_45_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8412,DB10313,Human_papillomavirus_type_52_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8413,DB10314,Human_papillomavirus_type_58_L1_capsid_protein_antigen,http://dbpedia.org/resource/Human_papillomavirus
8414,DB10315,Measles_virus_strain_enders'_attenuated_edmonston_live_antigen,http://dbpedia.org/resource/Measles_virus
8415,DB10316,Mumps_virus_strain_b_level_jeryl_lynn_live_antigen,http://dbpedia.org/resource/Mumps_virus
8416,DB10317,Rubella_virus_vaccine,http://dbpedia.org/resource/Rubella_virus
8417,DB10318,Varicella_Zoster_Vaccine_(Live/Attenuated),http://dbpedia.org/resource/Zoster_vaccine
8418,DB10319,Streptococcus_pneumoniae_type_1_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8419,DB10320,Streptococcus_pneumoniae_type_2_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8420,DB10321,Streptococcus_pneumoniae_type_3_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8421,DB10322,Streptococcus_pneumoniae_type_4_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8422,DB10323,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8423,DB10324,Streptococcus_pneumoniae_type_6b_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8424,DB10325,Streptococcus_pneumoniae_type_7f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8425,DB10326,Streptococcus_pneumoniae_type_8_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8426,DB10327,Streptococcus_pneumoniae_type_9n_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8427,DB10328,Streptococcus_pneumoniae_type_9v_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8428,DB10329,Streptococcus_pneumoniae_type_10a_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8429,DB10330,Streptococcus_pneumoniae_type_11a_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8430,DB10331,Streptococcus_pneumoniae_type_12f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8431,DB10332,Streptococcus_pneumoniae_type_14_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8432,DB10333,Streptococcus_pneumoniae_type_15b_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8433,DB10334,Streptococcus_pneumoniae_type_17f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8434,DB10335,Streptococcus_pneumoniae_type_18c_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8435,DB10336,Streptococcus_pneumoniae_type_19f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8436,DB10337,Streptococcus_pneumoniae_type_19a_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8437,DB10338,Streptococcus_pneumoniae_type_20_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8438,DB10339,Streptococcus_pneumoniae_type_22f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8439,DB10340,Streptococcus_pneumoniae_type_23f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8440,DB10341,Streptococcus_pneumoniae_type_33f_capsular_polysaccharide_antigen,http://dbpedia.org/resource/Pneumococcal_pneumonia
8441,DB10342,Haemophilus_influenzae_type_b_capsular_polysaccharide_meningococcal_outer_membrane_protein_conjugate_antigen,http://dbpedia.org/resource/Outer_membrane_polysaccharide_transporter
8442,DB10343,Bacillus_calmette-guerin_substrain_tice_live_antigen,http://dbpedia.org/resource/Gerino_Gerini
8443,DB10344,Ginger,http://dbpedia.org/resource/Ginger
8444,DB10345,House_dust,http://dbpedia.org/resource/House_Guest
8445,DB10346,Acacia_longifolia_pollen,http://dbpedia.org/resource/Acacia_longifolia
8446,DB10348,Fraxinus_americana_pollen,http://dbpedia.org/resource/Fraxinus_americana
8447,DB10349,Paspalum_notatum_pollen,http://dbpedia.org/resource/Paspalum_notatum
8448,DB10350,Fagus_grandifolia_pollen,http://dbpedia.org/resource/Fagus_grandifolia
8449,DB10351,Cynodon_dactylon_pollen,http://dbpedia.org/resource/Cynodon_dactylon
8450,DB10352,Betula_lenta_pollen,http://dbpedia.org/resource/Betula_lenta
8451,DB10353,Poa_annua_pollen,http://dbpedia.org/resource/Poa_annua
8452,DB10354,Acer_negundo_pollen,http://dbpedia.org/resource/Acer_negundo
8453,DB10355,Bromus_inermis_pollen,http://dbpedia.org/resource/Bromus_inermis
8454,DB10356,Xanthium_strumarium_pollen,http://dbpedia.org/resource/Xanthium_strumarium
8455,DB10357,Zea_mays_pollen,http://dbpedia.org/resource/Pollen
8456,DB10359,Rumex_acetosella_pollen,http://dbpedia.org/resource/Rumex_acetosella
8457,DB10360,Rumex_crispus_pollen,http://dbpedia.org/resource/Rumex_crispus
8458,DB10361,Ulmus_americana_pollen,http://dbpedia.org/resource/Ulmus_americana
8459,DB10362,Ulmus_pumila_pollen,http://dbpedia.org/resource/Ulmus_pumila
8460,DB10363,Corylus_americana_pollen,http://dbpedia.org/resource/Corylus_americana
8461,DB10364,Carya_ovata_pollen,http://dbpedia.org/resource/Carya_ovata
8462,DB10365,Sorghum_halepense_pollen,http://dbpedia.org/resource/Sorghum
8463,DB10366,Poa_pratensis_pollen,http://dbpedia.org/resource/Poa_pratensis
8464,DB10368,Chenopodium_album_pollen,http://dbpedia.org/resource/Chenopodium_album
8465,DB10369,Acer_saccharum_pollen,http://dbpedia.org/resource/Acer_saccharum
8466,DB10370,Festuca_pratensis_pollen,http://dbpedia.org/resource/Festuca_pratensis
8467,DB10371,Prosopis_juliflora_pollen,http://dbpedia.org/resource/Prosopis_juliflora
8468,DB10372,Artemisia_vulgaris_pollen,http://dbpedia.org/resource/Artemisia_vulgaris
8469,DB10373,Morus_rubra_pollen,http://dbpedia.org/resource/Morus_rubra
8470,DB10374,Quercus_agrifolia_pollen,http://dbpedia.org/resource/Quercus_agrifolia
8471,DB10375,Quercus_virginiana_pollen,http://dbpedia.org/resource/Quercus_virginiana
8472,DB10376,Quercus_alba_pollen,http://dbpedia.org/resource/Quercus_alba
8473,DB10377,Avena_sativa_pollen,http://dbpedia.org/resource/Oat
8474,DB10378,Olea_europaea_pollen,http://dbpedia.org/resource/Pollen
8475,DB10379,Dactylis_glomerata_pollen,http://dbpedia.org/resource/Dactylis_glomerata
8476,DB10381,Amaranthus_retroflexus_pollen,http://dbpedia.org/resource/Amaranthus_retroflexus
8477,DB10382,Plantago_lanceolata_pollen,http://dbpedia.org/resource/Plantago_lanceolata
8478,DB10383,Populus_alba_pollen,http://dbpedia.org/resource/Populus_alba
8479,DB10384,Ambrosia_acanthicarpa_pollen,http://dbpedia.org/resource/Ambrosia_acanthicarpa
8480,DB10385,Ambrosia_artemisiifolia_pollen,http://dbpedia.org/resource/Ambrosia_artemisiifolia
8481,DB10386,Ambrosia_trifida_pollen,http://dbpedia.org/resource/Ambrosia_trifida
8482,DB10387,Ambrosia_psilostachya_pollen,http://dbpedia.org/resource/Ambrosia_psilostachya
8483,DB10388,Salsola_kali_pollen,http://dbpedia.org/resource/Salsola_kali
8484,DB10389,Lolium_perenne_pollen,http://dbpedia.org/resource/Lolium_perenne
8485,DB10390,Artemisia_tridentata_pollen,http://dbpedia.org/resource/Artemisia_tridentata
8486,DB10391,Atriplex_wrightii_pollen,http://dbpedia.org/resource/Pollen
8487,DB10392,Platanus_occidentalis_pollen,http://dbpedia.org/resource/Platanus_occidentalis
8488,DB10393,Platanus_racemosa_pollen,http://dbpedia.org/resource/Platanus_racemosa
8489,DB10394,Phleum_pratense_pollen,http://dbpedia.org/resource/Timothy-grass
8490,DB10395,Holcus_lanatus_pollen,http://dbpedia.org/resource/Holcus_lanatus
8491,DB10396,Juglans_nigra_pollen,http://dbpedia.org/resource/Juglans_nigra
8492,DB10397,Juglans_californica_pollen,http://dbpedia.org/resource/Juglans_californica
8493,DB10398,Salix_nigra_pollen,http://dbpedia.org/resource/Salix_nigra
8494,DB10399,Felis_catus_skin,http://dbpedia.org/resource/Cat
8495,DB10400,Dermatophagoides_farinae,http://dbpedia.org/resource/Carinae
8496,DB10401,Dermatophagoides_pteronyssinus,http://dbpedia.org/resource/Carinae
8497,DB10403,Agrostis_gigantea_pollen,http://dbpedia.org/resource/Agrostis_gigantea
8498,DB10404,Anthoxanthum_odoratum_pollen,http://dbpedia.org/resource/Anthoxanthum_odoratum
8499,DB10406,Bos_taurus_skin,http://dbpedia.org/resource/Taurine_cattle
8500,DB10408,Cotton_seed,http://dbpedia.org/resource/Cotton_seed
8501,DB10411,Ceiba_pentandra_fiber,http://dbpedia.org/resource/Ceiba_pentandra
8502,DB10412,Mus_musculus_skin,http://dbpedia.org/resource/House_mouse
8503,DB10413,Orris,http://dbpedia.org/resource/Orbis
8504,DB10415,Rabbit,http://dbpedia.org/resource/Rabbit
8505,DB10416,Cavia_porcellus_skin,http://dbpedia.org/resource/Cavia
8506,DB10417,Periplaneta_americana,http://dbpedia.org/resource/American_cockroach
8507,DB10418,Blatella_germanica,http://dbpedia.org/resource/German_cockroach
8508,DB10419,Solenopsis_invicta,http://dbpedia.org/resource/Red_imported_fire_ant
8509,DB10420,Gallus_gallus_feather,http://dbpedia.org/resource/Saint_Gall
8510,DB10421,Anas_platyrhynchos_feather,http://dbpedia.org/resource/Mallard
8511,DB10422,Anser_anser_feather,http://dbpedia.org/resource/Greylag_goose
8512,DB10423,Acremonium_strictum,http://dbpedia.org/resource/Acremonium_strictum
8513,DB10424,Alternaria_alternata,http://dbpedia.org/resource/Alternaria_alternata
8514,DB10425,Aspergillus_fumigatus,http://dbpedia.org/resource/Aspergillus_fumigatus
8515,DB10426,Aspergillus_niger_var._niger,http://dbpedia.org/resource/Aspergillus_niger
8516,DB10427,Aureobasidium_pullulans_var._pullutans,http://dbpedia.org/resource/Aureobasidium_pullulans
8517,DB10428,Botrytis_cinerea,http://dbpedia.org/resource/Botrytis_cinerea
8518,DB10429,Candida_albicans,http://dbpedia.org/resource/Candida_albicans
8519,DB10430,Chaetomium_globosum,http://dbpedia.org/resource/Chaetomium_globosum
8520,DB10431,Cladosporium_cladosporioides,http://dbpedia.org/resource/Cladosporium_cladosporioides
8521,DB10432,Cladosporium_sphaerospermum,http://dbpedia.org/resource/Cladosporium
8522,DB10433,Cochliobolus_sativus,http://dbpedia.org/resource/Cochliobolus_sativus
8523,DB10434,Epicoccum_nigrum,http://dbpedia.org/resource/Epicoccum_nigrum
8524,DB10435,Fusarium_oxysporum_vasinfectum,http://dbpedia.org/resource/Fusarium_oxysporum_f.sp._vasinfectum
8525,DB10436,Helminthosporium_solani,http://dbpedia.org/resource/Helminthosporium_solani
8526,DB10437,Mucor_plumbeus,http://dbpedia.org/resource/Mucor_plumbeus
8527,DB10438,Neurospora_intermedia,http://dbpedia.org/resource/Neurospora
8528,DB10439,Penicillium_chrysogenum_var._chrysogenum,http://dbpedia.org/resource/Penicillium_chrysogenum
8529,DB10440,Phoma_exigua_var._exigua,http://dbpedia.org/resource/Phoma_exigua_var._exigua
8530,DB10441,Rhizopus_arrhizus_var._arrhizus,http://dbpedia.org/resource/Rhizopus_arrhizus
8531,DB10442,Rhodotorula_rubra,http://dbpedia.org/resource/Rhodotorula
8532,DB10443,Ustilago_maydis,http://dbpedia.org/resource/Corn_smut
8533,DB10444,Ustilago_tritici,http://dbpedia.org/resource/Ustilago_tritici
8534,DB10445,Stemphylium_solani,http://dbpedia.org/resource/Stemphylium_solani
8535,DB10446,Trichophyton_mentagrophytes,http://dbpedia.org/resource/Trichophyton
8536,DB10447,Saccharomyces_cerevisiae,http://dbpedia.org/resource/Saccharomyces_cerevisiae
8537,DB10449,Aspergillus_repens,http://dbpedia.org/resource/Aspergillus
8538,DB10450,Aspergillus_terreus,http://dbpedia.org/resource/Aspergillus_terreus
8539,DB10451,Acacia,http://dbpedia.org/resource/Acacia
8540,DB10452,Ailanthus_altissima_pollen,http://dbpedia.org/resource/Ailanthus_altissima
8541,DB10453,Alnus_incana_subsp._rugosa_pollen,http://dbpedia.org/resource/Alnus_incana
8542,DB10454,Medicago_sativa_pollen,http://dbpedia.org/resource/Pollen
8543,DB10455,Fraxinus_velutina_pollen,http://dbpedia.org/resource/Fraxinus_velutina
8544,DB10456,Populus_tremuloides_pollen,http://dbpedia.org/resource/Populus_tremuloides
8545,DB10457,Morella_cerifera_pollen,http://dbpedia.org/resource/Pollen
8546,DB10458,Betula_nigra_pollen,http://dbpedia.org/resource/Betula_nigra
8547,DB10459,Amaranthus_palmeri_pollen,http://dbpedia.org/resource/Amaranthus_palmeri
8548,DB10460,Juniperus_ashei_pollen,http://dbpedia.org/resource/Juniperus_ashei
8549,DB10461,Juniperus_virginiana_pollen,http://dbpedia.org/resource/Juniperus_virginiana
8550,DB10462,Xanthium_strumarium_var._canadense_pollen,http://dbpedia.org/resource/Xanthium_strumarium
8551,DB10463,Populus_deltoides_pollen,http://dbpedia.org/resource/Populus_deltoides
8552,DB10464,Populus_fremontii_pollen,http://dbpedia.org/resource/Populus_fremontii
8553,DB10465,Populus_deltoides_subsp._monilifera_pollen,http://dbpedia.org/resource/Populus_deltoides
8554,DB10466,Cupressus_arizonica_pollen,http://dbpedia.org/resource/Cupressus_arizonica
8555,DB10467,Taxodium_distichum_pollen,http://dbpedia.org/resource/Taxodium_distichum
8556,DB10468,Eupatorium_capillifolium_pollen,http://dbpedia.org/resource/Eupatorium_capillifolium
8557,DB10469,Ulmus_crassifolia_pollen,http://dbpedia.org/resource/Ulmus_crassifolia
8558,DB10470,Eucalyptus_globulus_pollen,http://dbpedia.org/resource/Eucalyptus_globulus
8559,DB10471,Solidago_canadensis_pollen,http://dbpedia.org/resource/Solidago_canadensis
8560,DB10472,Celtis_occidentalis_pollen,http://dbpedia.org/resource/Celtis_occidentalis
8561,DB10473,Juniperus_californica_pollen,http://dbpedia.org/resource/Juniperus_californica
8562,DB10474,Robinia_pseudoacacia_pollen,http://dbpedia.org/resource/Robinia_pseudoacacia
8563,DB10475,Acer_rubrum_pollen,http://dbpedia.org/resource/Acer_rubrum
8564,DB10478,Melaleuca_quinquenervia_pollen,http://dbpedia.org/resource/Melaleuca_quinquenervia
8565,DB10479,Chenopodium_ambrosioides_pollen,http://dbpedia.org/resource/Chenopodium
8566,DB10480,Morus_alba_pollen,http://dbpedia.org/resource/Morus_alba
8567,DB10481,Quercus_rubra_pollen,http://dbpedia.org/resource/Quercus_rubra
8568,DB10482,Syagrus_romanzoffiana_pollen,http://dbpedia.org/resource/Syagrus_romanzoffiana
8569,DB10483,Schinus_molle_pollen,http://dbpedia.org/resource/Mollen
8570,DB10484,Amaranthus_spinosus_pollen,http://dbpedia.org/resource/Amaranthus_spinosus
8571,DB10485,Casuarina_equisetifolia_pollen,http://dbpedia.org/resource/Casuarina_equisetifolia
8572,DB10486,Pinus_strobus_pollen,http://dbpedia.org/resource/Pinus_strobus
8573,DB10487,Pinus_echinata_pollen,http://dbpedia.org/resource/Pinus_echinata
8574,DB10488,Ligustrum_vulgare_pollen,http://dbpedia.org/resource/Ligustrum_vulgare
8575,DB10489,Elymus_repens_pollen,http://dbpedia.org/resource/Elymus_repens
8576,DB10490,Ambrosia_tenuifolia_pollen,http://dbpedia.org/resource/Pollen
8577,DB10491,Ambrosia_bidentata_pollen,http://dbpedia.org/resource/Ambrosia_bidentata
8578,DB10493,Artemisia_frigida_pollen,http://dbpedia.org/resource/Artemisia_frigida
8579,DB10494,Distichlis_spicata_pollen,http://dbpedia.org/resource/Distichlis_spicata
